,cell_line,drug_id,y_true,y_pred,sigma_epi,sigma_ale,sigma_tot,mc_T,cycle,Known_Drug,strategy
10230,MHH-CALL-4,24788740,1.7387064862386823,2.0142732,0.38016173,0.59641,0.7072678,50,3,False,aleatoric
10231,MHH-CALL-4,24821094,2.4593187598652904,1.489143,0.3215567,0.5652055,0.65027374,50,3,False,aleatoric
10232,MHH-CALL-4,24958200,0.0877115303317005,1.2637031,0.40487358,0.67290837,0.7853205,50,3,False,aleatoric
10233,MHH-CALL-4,25099184,-0.862183684392877,-0.3616135,0.3862879,0.54863495,0.6709833,50,3,False,aleatoric
10234,MHH-CALL-4,25227436,1.7622194443643602,1.4702345,0.36890322,0.59087116,0.6965761,50,3,False,aleatoric
10235,MHH-CALL-4,25227847,2.3957144558361256,2.1844084,0.2390045,0.44144666,0.5019943,50,3,False,aleatoric
10236,MHH-CALL-4,2984337,2.443002095026942,2.519306,0.2613752,0.3644522,0.448489,50,3,False,aleatoric
10237,MHH-CALL-4,41867,-3.126097006221458,-2.2241955,0.39426968,0.65198344,0.7619259,50,3,False,aleatoric
10238,MHH-CALL-4,4261,-0.6440955155742057,0.7254723,0.48380384,0.73055685,0.87623024,50,3,False,aleatoric
10239,MHH-CALL-4,42642645,0.1734969900168006,-0.2569696,0.50887275,0.7445946,0.9018717,50,3,False,aleatoric
10240,MHH-CALL-4,44137675,2.351091406499367,2.3499436,0.3506683,0.5776079,0.6757212,50,3,True,aleatoric
10241,MHH-CALL-4,44462758,1.2673671380460727,1.5868815,0.3077554,0.46777186,0.55993205,50,3,False,aleatoric
10242,MHH-CALL-4,44632017,1.2257720166407535,0.4972752,0.2668989,0.4022295,0.48272517,50,3,False,aleatoric
10243,MHH-CALL-4,46236925,-1.1792314486653337,-0.92693895,0.47936115,0.65237993,0.8095596,50,3,False,aleatoric
10244,MHH-CALL-4,46843057,1.3096529668506836,0.9239669,0.52834564,0.58296233,0.7867619,50,3,False,aleatoric
10245,MHH-CALL-4,46907787,-1.198434760612667,-0.99826235,0.4559891,0.69564277,0.83177215,50,3,False,aleatoric
10246,MHH-CALL-4,46931953,1.808674826263348,2.1581283,0.2879612,0.46714532,0.5487681,50,3,False,aleatoric
10247,MHH-CALL-4,46943432,0.0638139900285063,1.3608435,0.4747624,0.7721435,0.9064242,50,3,False,aleatoric
10248,MHH-CALL-4,49847690,-6.547648065997297,1.4350015,0.34825936,0.498481,0.60808545,50,3,False,aleatoric
10249,MHH-CALL-4,51000408,4.044236544580329,2.0070326,0.3767757,0.74352616,0.8335413,50,3,False,aleatoric
10250,MHH-CALL-4,51039095,2.683860472456989,2.2708974,0.48034647,0.67132324,0.8254742,50,3,True,aleatoric
10251,MHH-CALL-4,51042438,1.358995341619405,1.3602424,0.54818976,0.7154677,0.9013357,50,3,False,aleatoric
10252,MHH-CALL-4,51371303,2.94099697259512,2.2982817,0.19854228,0.31761155,0.37456125,50,3,False,aleatoric
10253,MHH-CALL-4,5278396,2.462537087916925,2.5543704,0.18351766,0.3655108,0.40899494,50,3,False,aleatoric
10254,MHH-CALL-4,5311,0.2354203684436995,0.2689953,0.22432652,0.41499078,0.47174117,50,3,False,aleatoric
10255,MHH-CALL-4,54761306,0.7477352774878627,1.2098213,0.5423954,0.57999253,0.79409325,50,3,False,aleatoric
10256,MHH-CALL-4,637858,0.9181670064460006,1.2609963,0.1589459,0.36385086,0.3970532,50,3,False,aleatoric
10257,MHH-CALL-4,644241,3.261606085105223,2.672009,0.48850778,0.68267584,0.8394559,50,3,True,aleatoric
10258,MHH-CALL-4,70676303,0.5017540941550838,-0.13662994,0.4413273,0.69694906,0.82492894,50,3,False,aleatoric
10259,MHH-CALL-4,71271629,2.4015184696885363,2.2177124,0.28050527,0.5065264,0.57900965,50,3,False,aleatoric
10260,MHH-CALL-4,72200024,3.570459138144129,2.0901804,0.25516695,0.44124824,0.5097158,50,3,False,aleatoric
10261,MHH-CALL-4,91668541,1.6157180022161877,2.3980215,0.17325978,0.27125034,0.32186288,50,3,False,aleatoric
10262,MHH-CALL-4,9825149,1.491031253538219,1.3928381,0.24464828,0.3891106,0.4596301,50,3,False,aleatoric
10263,MHH-CALL-4,984170,3.03208689002798,2.2652307,0.49852613,0.583826,0.7677116,50,3,False,aleatoric
10264,MHH-CALL-4,9858940,1.7544483109374571,2.1309974,0.29529098,0.52994967,0.60666585,50,3,False,aleatoric
10265,MHH-CALL-4,9887053,0.5386567831504699,1.3368258,0.45138884,0.733897,0.8616012,50,3,False,aleatoric
10266,MHH-CALL-4,9926054,-0.3463864022092693,1.8575517,0.18219136,0.39320585,0.4333642,50,3,False,aleatoric
10267,MHH-CALL-4,9933475,1.8288938449924448,1.8751866,0.25961828,0.36179298,0.44530416,50,3,False,aleatoric
10268,MHH-CALL-4,9936746,-1.4461391257595742,-0.49806812,0.65295273,0.7840574,1.0203397,50,3,False,aleatoric
10269,MHH-CALL-4,9956119,1.2882222326493118,2.1051197,0.23237948,0.47363302,0.52756846,50,3,False,aleatoric
10270,MHH-CALL-4,16095342,2.73515478144442,2.596198,0.36674738,0.50865203,0.627081,50,3,True,aleatoric
10271,MHH-CALL-4,208908,2.634752901363329,2.2283273,0.18215634,0.3592991,0.4028359,50,3,False,aleatoric
10272,MHH-CALL-4,23725625,1.241579359160592,1.718493,0.35314617,0.6250722,0.71793276,50,3,True,aleatoric
10273,MHH-CALL-4,24856436,-0.0898577011036936,-0.29120225,0.42009404,0.5699807,0.7080656,50,3,False,aleatoric
10274,MHH-CALL-4,24964624,0.8579449987943035,1.1947663,0.6373485,0.72671604,0.9666071,50,3,False,aleatoric
10275,MHH-CALL-4,51001932,-0.0432866539206614,0.37665847,0.85895103,0.9130142,1.2535517,50,3,True,aleatoric
10276,MHH-CALL-4,60750,-5.408611951486042,-3.1043644,0.7909948,0.86068696,1.1689546,50,3,False,aleatoric
10277,MHH-CALL-4,9914412,0.0509358641013818,0.8264748,0.61454654,0.67475057,0.9126641,50,3,False,aleatoric
10278,MHH-CALL-4,60167849,4.091807620710836,3.1245925,0.23968002,0.44700924,0.50721174,50,3,False,aleatoric
10279,MHH-CALL-4,52918385,1.2920997824567475,2.370462,0.22570495,0.41970608,0.47654584,50,3,False,aleatoric
10280,MHH-CALL-4,1206243,2.973623435886624,3.485346,0.23000245,0.46057513,0.5148112,50,3,False,aleatoric
10281,MHH-CALL-4,148124,-4.975722500036075,-5.3441243,0.50275826,0.5948605,0.7788612,50,4,False,aleatoric
10282,MHH-CALL-4,387447,-5.358268323061301,-5.3729277,0.38348478,0.52104354,0.64695203,50,4,False,aleatoric
10283,MHH-CALL-4,36314,-4.927634798196291,-5.1781554,0.35118565,0.53359735,0.63879377,50,4,False,aleatoric
10284,MHH-CALL-4,5311497,-4.8954101415626345,-5.092245,0.30719075,0.58727646,0.66276675,50,4,False,aleatoric
10285,MHH-CALL-4,24360,-4.753129482355087,-4.5675187,0.5168335,0.6044268,0.7952664,50,4,False,aleatoric
10286,MHH-CALL-4,300471,-3.468569924213686,-4.0804534,0.5323938,0.7837867,0.9475045,50,4,True,aleatoric
10287,MHH-CALL-4,11977753,-0.9448257380306868,-2.8646088,0.50085545,0.74739426,0.89969677,50,4,False,aleatoric
10288,MHH-CALL-4,135539077,-4.208720642835838,-3.734964,0.31506547,0.47608227,0.57089454,50,4,False,aleatoric
10289,MHH-CALL-4,457193,-6.510283697164996,-5.4033837,0.3947368,0.5870076,0.7073861,50,4,False,aleatoric
10290,MHH-CALL-4,46926350,-4.071565602088061,-4.266574,0.2357808,0.45448047,0.51200104,50,4,False,aleatoric
10291,MHH-CALL-4,49846579,-1.7601772276726613,-2.1775641,0.8973025,0.9093621,1.2775333,50,4,True,aleatoric
10292,MHH-CALL-4,6505803,-0.4348678110509685,-0.57155156,0.44928074,0.5905382,0.74201655,50,4,False,aleatoric
10293,MHH-CALL-4,6914657,-5.571330067087977,-6.4720073,0.5061446,0.8078036,0.95327276,50,4,True,aleatoric
10294,MHH-CALL-4,11152667,-0.5901830161666234,-1.1991769,0.42905816,0.61633193,0.75097,50,4,False,aleatoric
10295,MHH-CALL-4,126565,-1.571063731368599,-2.4628026,0.33153346,0.55320126,0.6449388,50,4,False,aleatoric
10296,MHH-CALL-4,24978538,-2.142863568402979,-1.7563257,0.51449513,0.72905856,0.8923181,50,4,True,aleatoric
10297,MHH-CALL-4,3062316,1.3681675106175986,0.89435035,0.7454465,1.0823092,1.3141855,50,4,True,aleatoric
10298,MHH-CALL-4,5328940,1.962485393799796,1.0439198,0.56591773,0.6604837,0.869771,50,4,False,aleatoric
10299,MHH-CALL-4,9826528,0.5304683409343316,0.6648244,0.82042056,0.8931452,1.2127647,50,4,True,aleatoric
10300,MHH-CALL-4,10184653,0.6200532699078386,0.7996508,0.23990458,0.37272656,0.44325984,50,4,False,aleatoric
10301,MHH-CALL-4,17755052,1.0211657758372286,-0.037610106,0.60112417,0.76201653,0.9705769,50,4,False,aleatoric
10302,MHH-CALL-4,2130404,-4.893849928039004,2.1337664,0.36050463,0.6130012,0.7111498,50,4,False,aleatoric
10303,MHH-CALL-4,462382,-0.5261384037389584,-0.72058266,0.2957059,0.45411515,0.5419064,50,4,False,aleatoric
10304,MHH-CALL-4,11655119,1.852554095688199,2.3876731,0.35237423,0.59115034,0.6882051,50,4,False,aleatoric
10305,MHH-CALL-4,135421339,1.8210108188050296,1.9117329,0.29931936,0.37868994,0.48269883,50,4,False,aleatoric
10306,MHH-CALL-4,16224745,1.8748347805895351,1.1645633,0.40022197,0.831311,0.92263514,50,4,False,aleatoric
10307,MHH-CALL-4,25124816,2.28224387481427,1.6508374,0.40928793,0.615043,0.73877907,50,4,False,aleatoric
10308,MHH-CALL-4,5494449,-3.290183999203905,-2.3298256,0.90459096,1.1667981,1.4763817,50,4,True,aleatoric
10309,MHH-CALL-4,60838,-0.8008307358075726,0.004543097,0.21821146,0.4984152,0.54409003,50,4,False,aleatoric
10310,MHH-CALL-4,9931954,2.617579989894225,2.0072308,0.3015317,0.4734229,0.5612937,50,4,False,aleatoric
10311,MHH-CALL-4,11626560,0.7614302465319092,0.71920776,0.3069966,0.54951173,0.6294522,50,4,False,aleatoric
10312,MHH-CALL-4,24905401,1.7680649402785606,1.1664424,0.5149932,0.64002246,0.8214906,50,4,False,aleatoric
10313,MHH-CALL-4,10077147,2.8720031211253927,2.289162,0.4340801,0.81429297,0.9227668,50,4,True,aleatoric
10314,MHH-CALL-4,10127622,4.314310851131218,2.3695905,0.3743257,0.46577305,0.59754854,50,4,False,aleatoric
10315,MHH-CALL-4,10384072,1.2920215179109875,0.28085834,0.29316148,0.5139261,0.5916618,50,4,False,aleatoric
10316,MHH-CALL-4,10385095,1.2085610959811015,0.29132774,0.40962106,0.555102,0.6898751,50,4,False,aleatoric
10317,MHH-CALL-4,11178236,-4.939226128305662,-4.7776856,0.5205648,0.78049916,0.938172,50,4,True,aleatoric
10318,MHH-CALL-4,11228183,-2.22984500370889,-2.0947156,0.5825631,0.7697526,0.9653491,50,4,True,aleatoric
10319,MHH-CALL-4,11327430,1.313827171995045,1.6645362,0.22599109,0.45123047,0.5046592,50,4,False,aleatoric
10320,MHH-CALL-4,11433190,0.6879363834330452,1.5408034,0.6383794,0.92304087,1.1222891,50,4,False,aleatoric
10321,MHH-CALL-4,11609586,1.1818821680657914,1.9400008,0.27720168,0.45739722,0.5348392,50,4,False,aleatoric
10322,MHH-CALL-4,11634725,1.983979364451541,2.401642,0.14356638,0.33811983,0.3673368,50,4,False,aleatoric
10323,MHH-CALL-4,11719003,2.0443227496806724,1.8740884,0.36675063,0.53662807,0.6499813,50,4,False,aleatoric
10324,MHH-CALL-4,135398516,1.8326994399737992,1.1599239,0.4738377,0.71464103,0.8574579,50,4,False,aleatoric
10325,MHH-CALL-4,135400873,1.118606093002269,1.9881411,0.34150335,0.5834685,0.6760621,50,4,False,aleatoric
10326,MHH-CALL-4,135440466,0.6438023963373395,1.1669503,0.52891463,0.75985277,0.9258115,50,4,False,aleatoric
10327,MHH-CALL-4,135565082,-1.6285320759344128,-1.1249282,0.9134336,1.1855415,1.4966193,50,4,True,aleatoric
10328,MHH-CALL-4,16654980,0.1357606266193633,0.10483327,0.1408028,0.34757727,0.37501386,50,4,False,aleatoric
10329,MHH-CALL-4,16720766,-0.8860396406900269,-1.2141272,0.51570916,0.6388445,0.8210227,50,4,False,aleatoric
10330,MHH-CALL-4,176158,3.2877411356570883,2.42973,0.18635301,0.40565184,0.44640884,50,4,False,aleatoric
10331,MHH-CALL-4,176870,2.4676141096045505,1.2101971,0.33697,0.6365114,0.7202052,50,4,False,aleatoric
10332,MHH-CALL-4,216239,1.3138910945381848,1.5702999,0.23704377,0.40932846,0.47301114,50,4,False,aleatoric
10333,MHH-CALL-4,227681,1.5551681535689643,2.182889,0.3161054,0.5638989,0.6464554,50,4,False,aleatoric
10334,MHH-CALL-4,24737642,0.8890065540408068,2.1937528,0.4929019,0.5954523,0.7729914,50,4,False,aleatoric
10335,MHH-CALL-4,24753719,2.626768788664097,2.132571,0.2906658,0.47418788,0.5561841,50,4,False,aleatoric
10336,MHH-CALL-4,24785538,0.4758838252605945,0.057581715,0.65194005,0.7554457,0.9978598,50,4,True,aleatoric
10337,MHH-CALL-4,24788740,1.7387064862386823,1.8959053,0.38018027,0.61015993,0.7189104,50,4,False,aleatoric
10338,MHH-CALL-4,24821094,2.4593187598652904,1.5733168,0.37292936,0.60232466,0.70842874,50,4,False,aleatoric
10339,MHH-CALL-4,24958200,0.0877115303317005,1.274703,0.4419422,0.8112487,0.92381674,50,4,False,aleatoric
10340,MHH-CALL-4,25099184,-0.862183684392877,-0.636006,0.33561826,0.4951603,0.5981834,50,4,False,aleatoric
10341,MHH-CALL-4,25227436,1.7622194443643602,1.0465659,0.43694037,0.624111,0.76186055,50,4,False,aleatoric
10342,MHH-CALL-4,25227847,2.3957144558361256,2.2088768,0.21319877,0.37892386,0.43478388,50,4,False,aleatoric
10343,MHH-CALL-4,2984337,2.443002095026942,2.3667583,0.27557445,0.4420744,0.52093285,50,4,False,aleatoric
10344,MHH-CALL-4,41867,-3.126097006221458,-2.4289193,0.4138383,0.5850999,0.7166617,50,4,False,aleatoric
10345,MHH-CALL-4,4261,-0.6440955155742057,0.20004885,0.32110327,0.78520375,0.8483232,50,4,False,aleatoric
10346,MHH-CALL-4,42642645,0.1734969900168006,-0.4548541,0.7725345,0.9123874,1.1955167,50,4,False,aleatoric
10347,MHH-CALL-4,44137675,2.351091406499367,2.4319475,0.3532184,0.60565794,0.70113105,50,4,True,aleatoric
10348,MHH-CALL-4,44462758,1.2673671380460727,1.3327299,0.32739663,0.5593313,0.64810497,50,4,False,aleatoric
10349,MHH-CALL-4,44632017,1.2257720166407535,0.45257518,0.36634725,0.5425218,0.65462977,50,4,False,aleatoric
10350,MHH-CALL-4,46236925,-1.1792314486653337,-0.9462005,0.5856151,0.76687366,0.96490425,50,4,False,aleatoric
10351,MHH-CALL-4,46843057,1.3096529668506836,1.1553411,0.50971067,0.6579672,0.8323015,50,4,False,aleatoric
10352,MHH-CALL-4,46907787,-1.198434760612667,-1.6963087,0.4138895,0.6253604,0.7499201,50,4,False,aleatoric
10353,MHH-CALL-4,46931953,1.808674826263348,2.1818578,0.28268215,0.5527193,0.62081224,50,4,False,aleatoric
10354,MHH-CALL-4,46943432,0.0638139900285063,0.71735877,0.5430846,0.8593517,1.0165758,50,4,False,aleatoric
10355,MHH-CALL-4,49847690,-6.547648065997297,1.2637777,0.49872038,0.5540891,0.74547756,50,4,False,aleatoric
10356,MHH-CALL-4,51000408,4.044236544580329,1.7433411,0.37359804,0.81756777,0.89888406,50,4,False,aleatoric
10357,MHH-CALL-4,51039095,2.683860472456989,2.2955909,0.33477408,0.53792316,0.63358897,50,4,True,aleatoric
10358,MHH-CALL-4,51042438,1.358995341619405,1.3130679,0.48836702,0.7441336,0.89007705,50,4,False,aleatoric
10359,MHH-CALL-4,51371303,2.94099697259512,2.3576243,0.24933606,0.36265823,0.44010165,50,4,False,aleatoric
10360,MHH-CALL-4,5278396,2.462537087916925,2.71411,0.22880541,0.5050847,0.554493,50,4,False,aleatoric
10361,MHH-CALL-4,5311,0.2354203684436995,0.088010594,0.18344305,0.4281021,0.46574968,50,4,False,aleatoric
10362,MHH-CALL-4,54761306,0.7477352774878627,0.585525,0.2894087,0.60918474,0.6744357,50,4,False,aleatoric
10363,MHH-CALL-4,637858,0.9181670064460006,1.2777113,0.23492952,0.3663782,0.43522966,50,4,False,aleatoric
10364,MHH-CALL-4,644241,3.261606085105223,2.7949173,0.48851797,0.9903561,1.1042894,50,4,True,aleatoric
10365,MHH-CALL-4,70676303,0.5017540941550838,-0.19497946,0.44913265,0.66913664,0.80589324,50,4,False,aleatoric
10366,MHH-CALL-4,71271629,2.4015184696885363,2.1106367,0.3255479,0.5879416,0.6720541,50,4,False,aleatoric
10367,MHH-CALL-4,72200024,3.570459138144129,2.0491745,0.27111128,0.41940907,0.49940494,50,4,False,aleatoric
10368,MHH-CALL-4,91668541,1.6157180022161877,2.1525877,0.2099312,0.40283605,0.45425543,50,4,False,aleatoric
10369,MHH-CALL-4,9825149,1.491031253538219,1.3412292,0.26273093,0.43848526,0.51117206,50,4,False,aleatoric
10370,MHH-CALL-4,984170,3.03208689002798,2.3170075,0.25541496,0.5952114,0.6476985,50,4,False,aleatoric
10371,MHH-CALL-4,9858940,1.7544483109374571,2.2078338,0.2863543,0.558838,0.6279321,50,4,False,aleatoric
10372,MHH-CALL-4,9887053,0.5386567831504699,1.5136352,0.41960758,0.7469197,0.85671437,50,4,False,aleatoric
10373,MHH-CALL-4,9926054,-0.3463864022092693,1.7430018,0.2040038,0.37029627,0.42277282,50,4,False,aleatoric
10374,MHH-CALL-4,9933475,1.8288938449924448,1.9753917,0.24769773,0.38428885,0.45720026,50,4,False,aleatoric
10375,MHH-CALL-4,9936746,-1.4461391257595742,-1.1019428,0.3792899,0.6976292,0.7940701,50,4,True,aleatoric
10376,MHH-CALL-4,9956119,1.2882222326493118,1.8567204,0.4214123,0.5618103,0.7022956,50,4,False,aleatoric
10377,MHH-CALL-4,16095342,2.73515478144442,2.8842118,0.3508959,0.5740157,0.6727718,50,4,True,aleatoric
10378,MHH-CALL-4,208908,2.634752901363329,2.1687057,0.19191094,0.3724181,0.41895708,50,4,False,aleatoric
10379,MHH-CALL-4,23725625,1.241579359160592,1.7743387,0.3870702,0.68525285,0.7870164,50,4,True,aleatoric
10380,MHH-CALL-4,24856436,-0.0898577011036936,-0.7157822,0.33267644,0.5442647,0.6378853,50,4,False,aleatoric
10381,MHH-CALL-4,24964624,0.8579449987943035,0.6261216,0.68119043,0.7231403,0.99345475,50,4,False,aleatoric
10382,MHH-CALL-4,51001932,-0.0432866539206614,-0.19761275,0.724873,0.9414932,1.1882131,50,4,True,aleatoric
10383,MHH-CALL-4,60750,-5.408611951486042,-4.654874,0.5508646,0.81928366,0.98725754,50,4,True,aleatoric
10384,MHH-CALL-4,9914412,0.0509358641013818,0.83404213,0.65801466,0.8984747,1.1136607,50,4,False,aleatoric
10385,MHH-CALL-4,60167849,4.091807620710836,3.1722841,0.29328933,0.41742283,0.5101573,50,4,False,aleatoric
10386,MHH-CALL-4,52918385,1.2920997824567475,2.1967015,0.2660668,0.49353153,0.56068254,50,4,False,aleatoric
10387,MHH-CALL-4,1206243,2.973623435886624,3.4581826,0.24469706,0.4399246,0.5033988,50,4,False,aleatoric
10388,MHH-CALL-4,148124,-4.975722500036075,-4.93384,0.47527173,0.5708049,0.7427661,50,5,False,aleatoric
10389,MHH-CALL-4,387447,-5.358268323061301,-4.9899135,0.33952546,0.47153822,0.5810558,50,5,False,aleatoric
10390,MHH-CALL-4,36314,-4.927634798196291,-4.672024,0.32501844,0.5005621,0.5968244,50,5,False,aleatoric
10391,MHH-CALL-4,5311497,-4.8954101415626345,-4.8705163,0.61735016,0.64413023,0.8922023,50,5,False,aleatoric
10392,MHH-CALL-4,24360,-4.753129482355087,-4.280462,0.58364403,0.5886147,0.82891953,50,5,False,aleatoric
10393,MHH-CALL-4,300471,-3.468569924213686,-3.1912098,0.7500539,0.75432444,1.0637604,50,5,True,aleatoric
10394,MHH-CALL-4,11977753,-0.9448257380306868,-2.1687512,0.4793979,0.6350288,0.7956657,50,5,False,aleatoric
10395,MHH-CALL-4,135539077,-4.208720642835838,-3.6851938,0.3714125,0.45803988,0.5897014,50,5,False,aleatoric
10396,MHH-CALL-4,457193,-6.510283697164996,-5.3482347,0.34047386,0.554102,0.65034723,50,5,False,aleatoric
10397,MHH-CALL-4,46926350,-4.071565602088061,-3.966713,0.24870099,0.42757154,0.4946409,50,5,False,aleatoric
10398,MHH-CALL-4,49846579,-1.7601772276726613,-1.4898257,0.63810164,0.92979306,1.1276919,50,5,True,aleatoric
10399,MHH-CALL-4,6505803,-0.4348678110509685,-0.5366629,0.42022038,0.5572265,0.69791585,50,5,False,aleatoric
10400,MHH-CALL-4,6914657,-5.571330067087977,-5.794048,0.45322403,0.6956439,0.8302605,50,5,True,aleatoric
10401,MHH-CALL-4,11152667,-0.5901830161666234,-0.9320655,0.49239877,0.5263967,0.7207982,50,5,False,aleatoric
10402,MHH-CALL-4,126565,-1.571063731368599,-2.1273093,0.4010736,0.57902527,0.7043652,50,5,False,aleatoric
10403,MHH-CALL-4,24978538,-2.142863568402979,-1.6746372,0.51146775,0.660502,0.83538145,50,5,True,aleatoric
10404,MHH-CALL-4,3062316,1.3681675106175986,1.1678561,0.5398695,0.7260263,0.90475035,50,5,True,aleatoric
10405,MHH-CALL-4,5328940,1.962485393799796,0.9130168,0.2542393,0.40274715,0.47628024,50,5,False,aleatoric
10406,MHH-CALL-4,9826528,0.5304683409343316,0.68268687,0.588171,0.61787295,0.8530604,50,5,True,aleatoric
10407,MHH-CALL-4,10184653,0.6200532699078386,0.8679472,0.19021876,0.35211462,0.40020978,50,5,False,aleatoric
10408,MHH-CALL-4,17755052,1.0211657758372286,0.36729187,0.46251592,0.5480677,0.7171465,50,5,False,aleatoric
10409,MHH-CALL-4,2130404,-4.893849928039004,1.9956484,0.33977148,0.4804211,0.58842933,50,5,False,aleatoric
10410,MHH-CALL-4,462382,-0.5261384037389584,-0.35718414,0.36145973,0.4337685,0.5646311,50,5,False,aleatoric
10411,MHH-CALL-4,11655119,1.852554095688199,2.2974281,0.37753287,0.5154307,0.6389052,50,5,False,aleatoric
10412,MHH-CALL-4,135421339,1.8210108188050296,1.8990537,0.291171,0.36791363,0.46919185,50,5,False,aleatoric
10413,MHH-CALL-4,16224745,1.8748347805895351,1.3284593,0.5498452,0.6556255,0.85567206,50,5,True,aleatoric
10414,MHH-CALL-4,25124816,2.28224387481427,1.3587362,0.49262503,0.583761,0.7638431,50,5,False,aleatoric
10415,MHH-CALL-4,5494449,-3.290183999203905,-2.3273652,0.7919123,1.0494827,1.3147392,50,5,True,aleatoric
10416,MHH-CALL-4,60838,-0.8008307358075726,0.054935444,0.39010376,0.5102152,0.64226204,50,5,False,aleatoric
10417,MHH-CALL-4,9931954,2.617579989894225,1.9402869,0.280361,0.3772452,0.47001725,50,5,False,aleatoric
10418,MHH-CALL-4,11626560,0.7614302465319092,0.8252361,0.3697649,0.448227,0.58106244,50,5,False,aleatoric
10419,MHH-CALL-4,24905401,1.7680649402785606,1.3990673,0.51797175,0.5944885,0.7884868,50,5,False,aleatoric
10420,MHH-CALL-4,10077147,2.8720031211253927,2.339958,0.38237193,0.72009015,0.8153147,50,5,True,aleatoric
10421,MHH-CALL-4,10127622,4.314310851131218,2.4540725,0.3963924,0.4296144,0.5845472,50,5,False,aleatoric
10422,MHH-CALL-4,10384072,1.2920215179109875,0.45317632,0.39321905,0.46694744,0.6104598,50,5,False,aleatoric
10423,MHH-CALL-4,10385095,1.2085610959811015,0.23143539,0.5137165,0.5058697,0.72097766,50,5,False,aleatoric
10424,MHH-CALL-4,11178236,-4.939226128305662,-4.7861543,0.3892464,0.60744226,0.72145605,50,5,True,aleatoric
10425,MHH-CALL-4,11228183,-2.22984500370889,-1.6524031,0.41996503,0.7505226,0.8600319,50,5,True,aleatoric
10426,MHH-CALL-4,11327430,1.313827171995045,1.4572712,0.19638076,0.3730876,0.42161566,50,5,False,aleatoric
10427,MHH-CALL-4,11433190,0.6879363834330452,0.86711144,0.565753,0.56778896,0.80153644,50,5,True,aleatoric
10428,MHH-CALL-4,11609586,1.1818821680657914,1.9174852,0.31699282,0.36553183,0.4838367,50,5,False,aleatoric
10429,MHH-CALL-4,11634725,1.983979364451541,2.3495567,0.18488486,0.33138716,0.37947312,50,5,False,aleatoric
10430,MHH-CALL-4,11719003,2.0443227496806724,1.9826318,0.3252936,0.4767781,0.577177,50,5,False,aleatoric
10431,MHH-CALL-4,135398516,1.8326994399737992,1.3560781,0.36814466,0.690539,0.78254366,50,5,False,aleatoric
10432,MHH-CALL-4,135400873,1.118606093002269,1.8774093,0.3181445,0.49378288,0.5873989,50,5,False,aleatoric
10433,MHH-CALL-4,135440466,0.6438023963373395,0.8343182,0.49436304,0.6342961,0.804193,50,5,False,aleatoric
10434,MHH-CALL-4,135565082,-1.6285320759344128,-0.7108277,0.67865884,0.9704919,1.1842433,50,5,True,aleatoric
10435,MHH-CALL-4,16654980,0.1357606266193633,0.29664284,0.18097743,0.31495506,0.36324856,50,5,False,aleatoric
10436,MHH-CALL-4,16720766,-0.8860396406900269,-0.77785146,0.50353396,0.6539075,0.8253129,50,5,False,aleatoric
10437,MHH-CALL-4,176158,3.2877411356570883,2.2464006,0.23820376,0.34023124,0.4153292,50,5,False,aleatoric
10438,MHH-CALL-4,176870,2.4676141096045505,1.2954361,0.43970832,0.5792969,0.72727454,50,5,False,aleatoric
10439,MHH-CALL-4,216239,1.3138910945381848,1.485457,0.31000617,0.35042638,0.46787015,50,5,False,aleatoric
10440,MHH-CALL-4,227681,1.5551681535689643,1.9763076,0.41912994,0.52615803,0.6726903,50,5,False,aleatoric
10441,MHH-CALL-4,24737642,0.8890065540408068,2.3104725,0.2359828,0.3058697,0.3863213,50,5,False,aleatoric
10442,MHH-CALL-4,24753719,2.626768788664097,1.8038781,0.4713493,0.45174286,0.6528719,50,5,False,aleatoric
10443,MHH-CALL-4,24785538,0.4758838252605945,0.08640356,0.48384312,0.6136493,0.78145355,50,5,True,aleatoric
10444,MHH-CALL-4,24788740,1.7387064862386823,1.8588756,0.40367147,0.5568337,0.6877604,50,5,False,aleatoric
10445,MHH-CALL-4,24821094,2.4593187598652904,1.7493508,0.6090567,0.6177108,0.86747724,50,5,False,aleatoric
10446,MHH-CALL-4,24958200,0.0877115303317005,1.0891539,0.36613673,0.67563456,0.7684648,50,5,False,aleatoric
10447,MHH-CALL-4,25099184,-0.862183684392877,-0.34837478,0.3465602,0.48853365,0.59897333,50,5,False,aleatoric
10448,MHH-CALL-4,25227436,1.7622194443643602,1.2254659,0.489819,0.5355335,0.7257539,50,5,False,aleatoric
10449,MHH-CALL-4,25227847,2.3957144558361256,2.2807932,0.31852216,0.36033267,0.48093244,50,5,False,aleatoric
10450,MHH-CALL-4,2984337,2.443002095026942,2.4111092,0.28671122,0.27938148,0.40032154,50,5,False,aleatoric
10451,MHH-CALL-4,41867,-3.126097006221458,-2.301164,0.51544106,0.6222562,0.8080113,50,5,False,aleatoric
10452,MHH-CALL-4,4261,-0.6440955155742057,0.11061049,0.38016135,0.6082049,0.7172418,50,5,False,aleatoric
10453,MHH-CALL-4,42642645,0.1734969900168006,0.18852018,0.5767917,0.61494917,0.84311986,50,5,True,aleatoric
10454,MHH-CALL-4,44137675,2.351091406499367,2.4777079,0.25232357,0.3780278,0.45450217,50,5,True,aleatoric
